id,sentence,difficulty
,Je regarde un film en replay,A1
,Les vacances sont les moments préférés de Pierre car il a pour habitude d'aller chez ses grands-parents qui vivent dans une ferme de la campagne normande,A1
,Les vacances sont les moments préférés de Pierre car il a pour habitude d'aller chez ses grands-parents qui vivent dans une ferme de pleine campagne normande,A1
,Les vacances sont les moments préférés de Pierre car il a pour habitude d'aller chez ses grands-parents qui vivent dans une ferme de sa campagne normande,A1
,Les vacances sont les moments préférés de Pierre car il a pour habitude d'aller chez ses grands-parents qui vivent dans une ferme de notre campagne normande,A1
,Les vacances sont les moments préférés de Pierre car il a pour habitude d'aller chez ses grands-parents qui vivent dans une ferme de haute campagne normande,A1
,Figurez-vous un Turc allant la nuit chez Paul Niquet!,B2
,Figurez-vous un Turc allant la nuit avec Paul Niquet!,B2
,Figurez-vous un Turc allant la nuit à Paul Niquet!,B2
,Figurez-vous un Turc allant la nuit voir Paul Niquet!,B2
,Figurez-vous un Turc allant la nuit rue Paul Niquet!,B2
,La comtesse s'était passionnée pour le caractère primitif et pour l'astrologie de l'abbé ...,C1
,La comtesse s'était passionnée pour le caractère primitif et pour l'astrologie de l'abbé [...],C1
,La comtesse s'était passionnée pour le caractère primitif et pour l'astrologie de l'abbé (...),C1
,La comtesse s'était passionnée pour le caractère primitif et pour l'astrologie de l'abbé Grégoire,C1
,La comtesse s'était passionnée pour le caractère primitif et pour l'astrologie de l'abbé Pierre,C1
,"Pour dissuader ses lycéens de faire les Beaux-arts, l'École du cirque ou un diplôme d'arts du spectacle, un proviseur avait coutume de leur raconter cette histoire : ""J'avais deux copains",C1
,"Pour dissuader ses lycéens de faire les Beaux-arts, l'École du cirque ou un diplôme d'arts du spectacle, un proviseur avait coutume de leur raconter cette scène : ""J'avais deux copains",C1
,"Pour dissuader ses lycéens de faire les Beaux-arts, l'École du cirque ou un diplôme d'arts du spectacle, un proviseur avait coutume de leur raconter cette phrase : ""J'avais deux copains",C1
,"Pour dissuader ses lycéens de faire les Beaux-arts, l'École du cirque ou un diplôme d'arts du spectacle, un proviseur avait coutume de leur raconter cette légende : ""J'avais deux copains",C1
,"Pour dissuader ses lycéens de faire les Beaux-arts, l'École du cirque ou un diplôme d'arts du spectacle, un proviseur avait coutume de leur raconter cette mésaventure : ""J'avais deux copains",C1
,"Perrette, retenant sa respiration tellement était forte l'odeur persistante d'huile de vidange, dans la chambre-garage.",C1
,"Perrette, retenant sa respiration tellement était forte l'odeur tenace d'huile de vidange, dans la chambre-garage.",C1
,"Perrette, retenant sa respiration tellement était forte l'odeur désagréable d'huile de vidange, dans la chambre-garage.",C1
,"Perrette, retenant sa respiration tellement était forte l'odeur diffuse d'huile de vidange, dans la chambre-garage.",C1
,"Perrette, retenant sa respiration tellement était forte l'odeur forte d'huile de vidange, dans la chambre-garage.",C1
,"Néanmoins, l'introduction de la notion de genre dans la santé entraîne une meilleure compréhension des processus biologiques et sociaux intriqués qui influencent les trajectoires de santé des hommes et des femmes.",C1
,"Néanmoins, l'introduction de la notion de genre dans la santé entraîne la meilleure compréhension des processus biologiques et sociaux intriqués qui influencent les trajectoires de santé des hommes et des femmes.",C1
,"Néanmoins, l'introduction de la notion de genre dans la santé entraîne un meilleure compréhension des processus biologiques et sociaux intriqués qui influencent les trajectoires de santé des hommes et des femmes.",C1
,"Néanmoins, l'introduction de la notion de genre dans la santé entraîne de meilleure compréhension des processus biologiques et sociaux intriqués qui influencent les trajectoires de santé des hommes et des femmes.",C1
,"Néanmoins, l'introduction de la notion de genre dans la santé entraîne sa meilleure compréhension des processus biologiques et sociaux intriqués qui influencent les trajectoires de santé des hommes et des femmes.",C1
,"Pour conjurer ces deux mois de vacances, ils achètent donc leur potion en librairie pour un investissement moyen de 7 euros",C2
,"Pour conjurer leurs deux mois de vacances, ils achètent donc leur potion en librairie pour un investissement moyen de 7 euros",C2
,"Pour conjurer les deux mois de vacances, ils achètent donc leur potion en librairie pour un investissement moyen de 7 euros",C2
,"Pour conjurer ses deux mois de vacances, ils achètent donc leur potion en librairie pour un investissement moyen de 7 euros",C2
,"Pour conjurer leur deux mois de vacances, ils achètent donc leur potion en librairie pour un investissement moyen de 7 euros",C2
,Le courant d'air ainsi créé permet à la sueur - qui absorbe la chaleur du corps - de s'évaporer et ainsi de le refroidir.,B1
,Le courant d'air ainsi créé permet à la sueur - qui absorbe toute chaleur du corps - de s'évaporer et ainsi de le refroidir.,B1
,Le courant d'air ainsi créé permet à la sueur - qui absorbe le chaleur du corps - de s'évaporer et ainsi de le refroidir.,B1
,Le courant d'air ainsi créé permet à la sueur - qui absorbe cette chaleur du corps - de s'évaporer et ainsi de le refroidir.,B1
,Le courant d'air ainsi créé permet à la sueur - qui absorbe les chaleur du corps - de s'évaporer et ainsi de le refroidir.,B1
,"La pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de l'acier poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2
,"Une pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de l'acier poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2
,"la pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de l'acier poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2
,"Le pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de l'acier poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2
,"Sa pelle, les pincettes et le bec du soufflet, tous de proportion colossale, brillaient comme de l'acier poli, tandis que le long des murs s'étendait une abondante batterie de cuisine, où miroitait inégalement la flamme claire du foyer, jointe aux premières lueurs du soleil arrivant par les carreaux.",C2
,Mais les chiens et les chats ne s'aiment pas beaucoup .,A1
,Mais les chiens et le chats ne s'aiment pas beaucoup .,A1
,Mais les chiens et nos chats ne s'aiment pas beaucoup .,A1
,Mais les chiens et leurs chats ne s'aiment pas beaucoup .,A1
,Mais les chiens et autres chats ne s'aiment pas beaucoup .,A1
,"Il s'offre les meilleurs guides, gravit les montagnes, ...",C1
,"Il s'offre les meilleurs guides, gravit les montagnes, [...]",C1
,"Il s'offre les meilleurs guides, gravit les montagnes, (...)",C1
,"Il s'offre les meilleurs guides, gravit les montagnes, ....",C1
,"Il s'offre les meilleurs guides, gravit les montagnes, et",C1
,Les préadolescents et adolescents semblent particulièrement sensibles.,B2
,Certains préadolescents et adolescents semblent particulièrement sensibles.,B2
,Ces préadolescents et adolescents semblent particulièrement sensibles.,B2
,les préadolescents et adolescents semblent particulièrement sensibles.,B2
,Des préadolescents et adolescents semblent particulièrement sensibles.,B2
,"Les cordes vocales, ce sont des muscles, hein, et donc, j'ai un entraînement quotidien parce qu'on doit être raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans",B2
,"Les cordes vocales, ce sont des muscles, hein, et donc, j'ai un entraînement quotidien sauf qu'on doit être raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans",B2
,"Les cordes vocales, ce sont des muscles, hein, et donc, j'ai un entraînement quotidien alors qu'on doit être raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans",B2
,"Les cordes vocales, ce sont des muscles, hein, et donc, j'ai un entraînement quotidien vu qu'on doit être raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans",B2
,"Les cordes vocales, ce sont des muscles, hein, et donc, j'ai un entraînement quotidien sachant qu'on doit être raccord avec des enregistrements qui ont quelquefois 10 voire 15 ans",B2
,"Elle trouvait ça drôle, finissait par rire, et, s'animant, commençait à courir derrière lui, avec de légers cris joyeux et craintifs, quand elle 143 avait cru le saisir.",C2
,"Elle trouvait ça drôle, finissait par rire, et, s'animant, commençait à marcher derrière lui, avec de légers cris joyeux et craintifs, quand elle 143 avait cru le saisir.",C2
,"Elle trouvait ça drôle, finissait par rire, et, s'animant, commençait à sauter derrière lui, avec de légers cris joyeux et craintifs, quand elle 143 avait cru le saisir.",C2
,"Elle trouvait ça drôle, finissait par rire, et, s'animant, commençait à disparaître derrière lui, avec de légers cris joyeux et craintifs, quand elle 143 avait cru le saisir.",C2
,"Elle trouvait ça drôle, finissait par rire, et, s'animant, commençait à crier derrière lui, avec de légers cris joyeux et craintifs, quand elle 143 avait cru le saisir.",C2
,Il est en train de ranger ses affaires.,A2
,Il est en train à ranger ses affaires.,A2
,Il est en train pour ranger ses affaires.,A2
,Il est en train se ranger ses affaires.,A2
,Il est en train d ranger ses affaires.,A2
,"Tout comme la révolution industrielle a vu naître le capitalisme, je suis persuadé que la robolution va profondément transformer notre système économique.",B2
,"Tout comme la révolution industrielle a vu naître le capitalisme, je suis persuadé que la robolution va profondément modifier notre système économique.",B2
,"Tout comme la révolution industrielle a vu naître le capitalisme, je suis persuadé que la robolution va profondément changer notre système économique.",B2
,"Tout comme la révolution industrielle a vu naître le capitalisme, je suis persuadé que la robolution va profondément influencer notre système économique.",B2
,"Tout comme la révolution industrielle a vu naître le capitalisme, je suis persuadé que la robolution va profondément révolutionner notre système économique.",B2
,"On a ainsi constaté, chez les femmes urbaines de haut niveau socio-économique, au Brésil, 28 % de réduction de la surcharge pondérale de 1989 à 1997.",C1
,"On a ainsi constaté, chez les femmes urbaines de haut niveau socio-économique, du Brésil, 28 % de réduction de la surcharge pondérale de 1989 à 1997.",C1
,"On a ainsi constaté, chez les femmes urbaines de haut niveau socio-économique, en Brésil, 28 % de réduction de la surcharge pondérale de 1989 à 1997.",C1
,"On a ainsi constaté, chez les femmes urbaines de haut niveau socio-économique, aux Brésil, 28 % de réduction de la surcharge pondérale de 1989 à 1997.",C1
,"On a ainsi constaté, chez les femmes urbaines de haut niveau socio-économique, Au Brésil, 28 % de réduction de la surcharge pondérale de 1989 à 1997.",C1
,Cette réponse me bouleversa.,C2
,Cette réponse nous bouleversa.,C2
,Cette réponse vous bouleversa.,C2
,Cette réponse le bouleversa.,C2
,Cette réponse la bouleversa.,C2
,"[Les gens rient] Je pense qu'il y aurait de la bagarre, hein",A2
,"[Les deux rient] Je pense qu'il y aurait de la bagarre, hein",A2
,"[Les autres rient] Je pense qu'il y aurait de la bagarre, hein",A2
,"[Les enfants rient] Je pense qu'il y aurait de la bagarre, hein",A2
,"[Les filles rient] Je pense qu'il y aurait de la bagarre, hein",A2
,"Tu ne mérites pas d'en manger, dit l'autre.",A2
,"Tu ne mérites nullement d'en manger, dit l'autre.",A2
,"Tu ne mérites aucunement d'en manger, dit l'autre.",A2
,"Tu ne mérites guère d'en manger, dit l'autre.",A2
,"Tu ne mérites plus d'en manger, dit l'autre.",A2
,"Jeune retraité de l'éducation nationale, Roger Rougier donne sa réponse.",C1
,"Jeune retraité de l'éducation nationale, Roger Rougier apporte sa réponse.",C1
,"Jeune retraité de l'éducation nationale, Roger Rougier livre sa réponse.",C1
,"Jeune retraité de l'éducation nationale, Roger Rougier attend sa réponse.",C1
,"Jeune retraité de l'éducation nationale, Roger Rougier donnera sa réponse.",C1
,Tout se passe bien en France ?,B1
,Ça se passe bien en France ?,B1
,Ca se passe bien en France ?,B1
,Cela se passe bien en France ?,B1
,Comment se passe bien en France ?,B1
,"Non, elle est fleuriste.",A1
,"Non, elle était fleuriste.",A1
,"Non, elle sera fleuriste.",A1
,"Non, elle serait fleuriste.",A1
,"Non, elle devient fleuriste.",A1
,"Sans enfants à cinquante-neuf ans, Guido avait, de son propre coeur, préparé pour son enfant à venir un coeur modelé sur sa propre préoccupation : l'hommage sans remords à la noblesse, la génuflexion que fait par contraction musculaire le corps pourchassé en s'affalant devant ce qui est imminent et inaccessible comme devant une grande chaleur.",C2
,"Sans enfants à cinquante-neuf ans, Guido avait, de son propre coeur, préparé pour son enfant à venir un coeur modelé sur sa propre préoccupation : l'hommage sans remords à la noblesse, la génuflexion que fait par contraction musculaire le héros pourchassé en s'affalant devant ce qui est imminent et inaccessible comme devant une grande chaleur.",C2
,"Sans enfants à cinquante-neuf ans, Guido avait, de son propre coeur, préparé pour son enfant à venir un coeur modelé sur sa propre préoccupation : l'hommage sans remords à la noblesse, la génuflexion que fait par contraction musculaire le coeur pourchassé en s'affalant devant ce qui est imminent et inaccessible comme devant une grande chaleur.",C2
,"Sans enfants à cinquante-neuf ans, Guido avait, de son propre coeur, préparé pour son enfant à venir un coeur modelé sur sa propre préoccupation : l'hommage sans remords à la noblesse, la génuflexion que fait par contraction musculaire le monstre pourchassé en s'affalant devant ce qui est imminent et inaccessible comme devant une grande chaleur.",C2
,"Sans enfants à cinquante-neuf ans, Guido avait, de son propre coeur, préparé pour son enfant à venir un coeur modelé sur sa propre préoccupation : l'hommage sans remords à la noblesse, la génuflexion que fait par contraction musculaire le vieillard pourchassé en s'affalant devant ce qui est imminent et inaccessible comme devant une grande chaleur.",C2
,Le plat plein tombe sous le poids ou ne ploie point ?,C2
,Le plat plein flotte sous le poids ou ne ploie point ?,C2
,Le plat plein cède sous le poids ou ne ploie point ?,C2
,Le plat plein glisse sous le poids ou ne ploie point ?,C2
,Le plat plein disparaît sous le poids ou ne ploie point ?,C2
,"Et vous connaissez ce violon qui joue du klezmer, la musique traditionnelle des juifs itinérants ?",B2
,"Et vous aimez ce violon qui joue du klezmer, la musique traditionnelle des juifs itinérants ?",B2
,"Et vous et ce violon qui joue du klezmer, la musique traditionnelle des juifs itinérants ?",B2
,"Et vous reconnaissez ce violon qui joue du klezmer, la musique traditionnelle des juifs itinérants ?",B2
,"Et vous êtes ce violon qui joue du klezmer, la musique traditionnelle des juifs itinérants ?",B2
,"Un principe qui concerne déjà de nombreux produits tels que les emballages, les textiles et les pneus.",B2
,"Un principe qui concerne déjà de nombreux produits tels que les emballages, les textiles ou les pneus.",B2
,"Un principe qui concerne déjà de nombreux produits tels que les emballages, les textiles voire les pneus.",B2
,"Un principe qui concerne déjà de nombreux produits tels que les emballages, les textiles comme les pneus.",B2
,"Un principe qui concerne déjà de nombreux produits tels que les emballages, les textiles & les pneus.",B2
,"Non, bien sûr que non.",A2
,"Non, bien sur que non.",A2
,"Non, bien évidemment que non.",A2
,"Non, bien entendu que non.",A2
,"Non, bien sûre que non.",A2
,J'ai une ...,A1
,J'ai une [...],A1
,J'ai une question,A1
,J'ai une (...),A1
,J'ai une idée,A1
,Et j'adresse un défi collectif au gouvernement !,B2
,Et j'adresse un défi collectif au Président !,B2
,Et j'adresse un défi collectif au public !,B2
,Et j'adresse un défi collectif au président !,B2
,Et j'adresse un défi collectif au jury !,B2
,"En étant connecté en permanence à ses proches et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou sa story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et habitudes rassurants ?",C2
,"En étant connecté en permanence à ses amis et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou sa story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et habitudes rassurants ?",C2
,"En étant connecté en permanence à ses émotions et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou sa story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et habitudes rassurants ?",C2
,"En étant connecté en permanence à ses activités et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou sa story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et habitudes rassurants ?",C2
,"En étant connecté en permanence à ses contacts et en pouvant ""se raccrocher"" à des environnements en ligne familiers, comme sa page Facebook, son compte Twitter ou sa story Snapchat, la personne, éloignée de son environnement familier, ne se sentirait-elle pas alors davantage en sécurité affective, comme dans son foyer où elle a ses repères et habitudes rassurants ?",C2
,La cuisine est bonne.,A2
,La nourriture est bonne.,A2
,La qualité est bonne.,A2
,La literie est bonne.,A2
,La communication est bonne.,A2
,Il était à Paris.,B1
,Elle était à Paris.,B1
,On était à Paris.,B1
,Paris était à Paris.,B1
,il était à Paris.,B1
,"Je suis Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère.",A2
,"Je nomme Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère.",A2
,"Je joue Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère.",A2
,"Je Suis Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère.",A2
,"Je prénom Laurent et j'habite à Paris avec mes parents, ma soeur ainée et mon frère.",A2
,"Puis, il y eut une pause lugubre, suivie d'un long soupir d'agonie où l'on eût dit que l'âme de la grosse cloche s'exhalait.",C2
,"Puis, il y eut une pause lugubre, suivie d'un profond soupir d'agonie où l'on eût dit que l'âme de la grosse cloche s'exhalait.",C2
,"Puis, il y eut une pause lugubre, suivie d'un dernier soupir d'agonie où l'on eût dit que l'âme de la grosse cloche s'exhalait.",C2
,"Puis, il y eut une pause lugubre, suivie d'un ultime soupir d'agonie où l'on eût dit que l'âme de la grosse cloche s'exhalait.",C2
,"Puis, il y eut une pause lugubre, suivie d'un grand soupir d'agonie où l'on eût dit que l'âme de la grosse cloche s'exhalait.",C2
,La règle du frein à l'endettement devrait traiter de manière symétrique les dépassements de dépenses et les économies réalisées.,C1
,La règle du frein à l'endettement devrait traiter de manière symétrique les dépassements de dépenses avec les économies réalisées.,C1
,La règle du frein à l'endettement devrait traiter de manière symétrique les dépassements de dépenses selon les économies réalisées.,C1
,La règle du frein à l'endettement devrait traiter de manière symétrique les dépassements de dépenses sur les économies réalisées.,C1
,La règle du frein à l'endettement devrait traiter de manière symétrique les dépassements de dépenses comme les économies réalisées.,C1
,"La spirale vicieuse, cette mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2
,"La spirale vicieuse, la mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2
,"La spirale vicieuse, phénomène mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2
,"La spirale vicieuse, mouvement mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2
,"La spirale vicieuse, processus mécanique qui entraîne vers le bas, n'est pas, dans le discours des milieux populaires, liée à une conjoncture négative.",B2
,Ils ne se parlent plus depuis qu'ils se sont disputés.,B1
,Ils Ne se parlent plus depuis qu'ils se sont disputés.,B1
,Ils n se parlent plus depuis qu'ils se sont disputés.,B1
,Ils en se parlent plus depuis qu'ils se sont disputés.,B1
,Ils se se parlent plus depuis qu'ils se sont disputés.,B1
,"Pour Yak Rivais, le langage fait certes travailler le cerveau, mais aussi l'oeil et l'oreille.",B2
,"Pour Yak Rivais, ce langage fait certes travailler le cerveau, mais aussi l'oeil et l'oreille.",B2
,"Pour Yak Rivais, notre langage fait certes travailler le cerveau, mais aussi l'oeil et l'oreille.",B2
,"Pour Yak Rivais, son langage fait certes travailler le cerveau, mais aussi l'oeil et l'oreille.",B2
,"Pour Yak Rivais, chaque langage fait certes travailler le cerveau, mais aussi l'oeil et l'oreille.",B2
,"En brisant le fatum des itinéraires sociaux, en augmentant le temps de la formation, en accroissant l'autonomie des individus, les sociétés modernes ont inventé la jeunesse et celle-ci ne cesse de s'allonger, jusqu'à 25 ans et au-delà.",B2
,"En brisant le fatum des itinéraires sociaux, en augmentant le temps de la formation, en accroissant l'autonomie des individus, les sociétés modernes ont inventé la jeunesse et celle-ci ne cesse de s'allonger, jusqu'à 25 générations et au-delà.",B2
,"En brisant le fatum des itinéraires sociaux, en augmentant le temps de la formation, en accroissant l'autonomie des individus, les sociétés modernes ont inventé la jeunesse et celle-ci ne cesse de s'allonger, jusqu'à 25 années et au-delà.",B2
,"En brisant le fatum des itinéraires sociaux, en augmentant le temps de la formation, en accroissant l'autonomie des individus, les sociétés modernes ont inventé la jeunesse et celle-ci ne cesse de s'allonger, jusqu'à 25 millions et au-delà.",B2
,"En brisant le fatum des itinéraires sociaux, en augmentant le temps de la formation, en accroissant l'autonomie des individus, les sociétés modernes ont inventé la jeunesse et celle-ci ne cesse de s'allonger, jusqu'à 25 membres et au-delà.",B2
,"Je ne me couche pas trop tard, vers minuit",A1
,"Je ne vous couche pas trop tard, vers minuit",A1
,"Je ne le couche pas trop tard, vers minuit",A1
,"Je ne se couche pas trop tard, vers minuit",A1
,"Je ne la couche pas trop tard, vers minuit",A1
,"""Nous allons essayer à nouveau (ndlr: d'entrer en contact avec lui). Mais les chances de rétablir la liaison sont très très faibles"", a déclaré à l'AFP Stephan Ulamec, responsable de l'atterrisseur, depuis l'Agence spatiale européenne (ESA) à Darmstadt (Allemagne).",B2
,"""Nous allons essayer à nouveau (ndlr: d'entrer en contact avec lui). Mais les chances de rétablir la liaison sont très très faibles"", a déclaré devant l'AFP Stephan Ulamec, responsable de l'atterrisseur, depuis l'Agence spatiale européenne (ESA) à Darmstadt (Allemagne).",B2
,"""Nous allons essayer à nouveau (ndlr: d'entrer en contact avec lui). Mais les chances de rétablir la liaison sont très très faibles"", a déclaré pour l'AFP Stephan Ulamec, responsable de l'atterrisseur, depuis l'Agence spatiale européenne (ESA) à Darmstadt (Allemagne).",B2
,"""Nous allons essayer à nouveau (ndlr: d'entrer en contact avec lui). Mais les chances de rétablir la liaison sont très très faibles"", a déclaré a l'AFP Stephan Ulamec, responsable de l'atterrisseur, depuis l'Agence spatiale européenne (ESA) à Darmstadt (Allemagne).",B2
,"""Nous allons essayer à nouveau (ndlr: d'entrer en contact avec lui). Mais les chances de rétablir la liaison sont très très faibles"", a déclaré sur l'AFP Stephan Ulamec, responsable de l'atterrisseur, depuis l'Agence spatiale européenne (ESA) à Darmstadt (Allemagne).",B2
,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la garantie d'un quart de siècle de longévité supplémentaire traversé en relative bonne santé.",B2
,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la preuve d'un quart de siècle de longévité supplémentaire traversé en relative bonne santé.",B2
,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la promesse d'un quart de siècle de longévité supplémentaire traversé en relative bonne santé.",B2
,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la reconnaissance d'un quart de siècle de longévité supplémentaire traversé en relative bonne santé.",B2
,"Ajoutons, pour parfaire ce tableau, que ces seniors ont reçu de la science la récompense d'un quart de siècle de longévité supplémentaire traversé en relative bonne santé.",B2
,"Une fois ces déclencheurs identifiés, il faut alors élaborer des stratégies pour les éviter ou y faire face.",C2
,"Une fois ces déclencheurs identifiés, il faut alors élaborer des stratégies pouvant les éviter ou y faire face.",C2
,"Une fois ces déclencheurs identifiés, il faut alors élaborer des stratégies comment les éviter ou y faire face.",C2
,"Une fois ces déclencheurs identifiés, il faut alors élaborer des stratégies afin les éviter ou y faire face.",C2
,"Une fois ces déclencheurs identifiés, il faut alors élaborer des stratégies de les éviter ou y faire face.",C2
,Elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement accusé d'escroquerie.,C1
,Elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement victimes d'escroquerie.,C1
,Elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement soupçonné d'escroquerie.,C1
,Elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement condamnés d'escroquerie.,C1
,Elles se réveillèrent très tôt hier matin afin de se rendre au tribunal pour plaider la cause de leurs maris injustement coupable d'escroquerie.,C1
,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins 30 degrés Celsius et est mis en circulation",C2
,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins 30 degrés Celsius et est mis en ...",C2
,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins 30 degrés Celsius et est mis en perfusion",C2
,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins 30 degrés Celsius et est mis en [...]",C2
,"Après la transfusion, le sang provenant d'un don de sang complet ou d'un don par aphérèse est congelé à une température de moins 30 degrés Celsius et est mis en place",C2
,"Or peut-on se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson, de cette expérience immédiate de la conscience""",C2
,"Or peut-on se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson, de cette expression immédiate de la conscience""",C2
,"Or peut-on se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson, de cette connaissance immédiate de la conscience""",C2
,"Or peut-on se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson, de cette manifestation immédiate de la conscience""",C2
,"Or peut-on se contenter de cette expérience immédiate ou pour reprendre la formulation de Bergson, de cette perception immédiate de la conscience""",C2
,La compagnie qui le gère est en majorité anglaise.,B1
,La compagnie qui le gère est à majorité anglaise.,B1
,La compagnie qui le gère est une majorité anglaise.,B1
,La compagnie qui le gère est a majorité anglaise.,B1
,La compagnie qui le gère est pour majorité anglaise.,B1
,Je profite aussi du petit-déjeuner pour lire les infos en ligne,A1
,Je profite aussi du petit-déjeuner pour lire les infos hors ligne,A1
,Je profite aussi du petit-déjeuner pour lire les infos de ligne,A1
,Je profite aussi du petit-déjeuner pour lire les infos En ligne,A1
,Je profite aussi du petit-déjeuner pour lire les infos sur ligne,A1
,"Toutefois, ce système répond à des critères précis et exigeants, difficilement compatibles avec le développement à grande échelle auquel il est appelé.",C1
,"Toutefois, ce système répond a des critères précis et exigeants, difficilement compatibles avec le développement à grande échelle auquel il est appelé.",C1
,"Toutefois, ce système répond sur des critères précis et exigeants, difficilement compatibles avec le développement à grande échelle auquel il est appelé.",C1
,"Toutefois, ce système répond selon des critères précis et exigeants, difficilement compatibles avec le développement à grande échelle auquel il est appelé.",C1
,"Toutefois, ce système répond aux des critères précis et exigeants, difficilement compatibles avec le développement à grande échelle auquel il est appelé.",C1
,"Oui, la raison a pu s'accommoder de la théologie païenne.",C1
,"Oui, la raison a pu s'accommoder avec la théologie païenne.",C1
,"Oui, la raison a pu s'accommoder à la théologie païenne.",C1
,"Oui, la raison a pu s'accommoder dans la théologie païenne.",C1
,"Oui, la raison a pu s'accommoder contre la théologie païenne.",C1
,"Confronté avec rien de pire qu'un général en cuir crissant et ces traits légèrement percutants qui sont communs aux personnages militaires, lesquels semblent aspirer l'air au- dedans, sentent la poudre à canon et la chair de cheval, et, bien que léthargiques, ont l'air prêts à participer à une guerre encore indéterminée (type d'hommes pour lequel Hedwige s'était senti beaucoup d'inclination), Guido avait été secoué d'un tremblement invisible.",C2
,"Confronté avec rien de pire qu'un général en cuir crissant et ces cris légèrement percutants qui sont communs aux personnages militaires, lesquels semblent aspirer l'air au- dedans, sentent la poudre à canon et la chair de cheval, et, bien que léthargiques, ont l'air prêts à participer à une guerre encore indéterminée (type d'hommes pour lequel Hedwige s'était senti beaucoup d'inclination), Guido avait été secoué d'un tremblement invisible.",C2
,"Confronté avec rien de pire qu'un général en cuir crissant et ces bruits légèrement percutants qui sont communs aux personnages militaires, lesquels semblent aspirer l'air au- dedans, sentent la poudre à canon et la chair de cheval, et, bien que léthargiques, ont l'air prêts à participer à une guerre encore indéterminée (type d'hommes pour lequel Hedwige s'était senti beaucoup d'inclination), Guido avait été secoué d'un tremblement invisible.",C2
