id,sentence,difficulty
,"Reprochant aux autorités administratives l'absence de politique forestière à long terme, ils profitent de la durée de leurs permis pour exploiter sans discernement tout ce qui peut se vendre afin d'accroître les marges bénéficiaires.",B2
,"Reprochant aux autorités administratives l'absence de politique forestière à long terme, ils profitent de la durée de leurs permis pour exploiter sans discernement tout ce qui peut se vendre afin d'accroître leur marges bénéficiaires.",B2
,"Reprochant aux autorités administratives l'absence de politique forestière à long terme, ils profitent de la durée de leurs permis pour exploiter sans discernement tout ce qui peut se vendre afin d'accroître des marges bénéficiaires.",B2
,"Reprochant aux autorités administratives l'absence de politique forestière à long terme, ils profitent de la durée de leurs permis pour exploiter sans discernement tout ce qui peut se vendre afin d'accroître ses marges bénéficiaires.",B2
,J'ai bien aimé ce film,A2
,J'ai bien aimé le film,A2
,J'ai bien aimé votre film,A2
,J'ai bien aimé ton film,A2
,J'ai bien aimé se film,A2
,"Jeudi, on va au cinéma pour l'anniversaire de ma soeur.",A2
,"Jeudi, on va au restaurant pour l'anniversaire de ma soeur.",A2
,"Jeudi, on va au ciné pour l'anniversaire de ma soeur.",A2
,"Jeudi, on va au théâtre pour l'anniversaire de ma soeur.",A2
,"Jeudi, on va au parc pour l'anniversaire de ma soeur.",A2
,Les vents ne se calmèrent qu'au petit matin.,A2
,les vents ne se calmèrent qu'au petit matin.,A2
,Ces vents ne se calmèrent qu'au petit matin.,A2
,Certains vents ne se calmèrent qu'au petit matin.,A2
,Des vents ne se calmèrent qu'au petit matin.,A2
,Et tous les terrains Nathalie qui ont été acquis par le conservatoire sont désormais ouverts au public.,C1
,Et tous les terrains Nathalie qui ont été acquis par le conservatoire sont maintenant ouverts au public.,C1
,Et tous les terrains Nathalie qui ont été acquis par le conservatoire sont toujours ouverts au public.,C1
,Et tous les terrains Nathalie qui ont été acquis par le conservatoire sont dorénavant ouverts au public.,C1
,Et tous les terrains Nathalie qui ont été acquis par le conservatoire sont actuellement ouverts au public.,C1
,"Pour accroître leur compétitivité, les multinationales qui contrôlent, par exemple, les marchés mondiaux du café et de la banane, tirent sans cesse les prix d'achat vers le bas.",C1
,"Pour accroître leur compétitivité, les multinationales qui contrôlent, par exemple, les marchés mondiaux du café et de la banane, tirent sans cesse les prix d'achat par le bas.",C1
,"Pour accroître leur compétitivité, les multinationales qui contrôlent, par exemple, les marchés mondiaux du café et de la banane, tirent sans cesse les prix d'achat sur le bas.",C1
,"Pour accroître leur compétitivité, les multinationales qui contrôlent, par exemple, les marchés mondiaux du café et de la banane, tirent sans cesse les prix d'achat dans le bas.",C1
,"Pour accroître leur compétitivité, les multinationales qui contrôlent, par exemple, les marchés mondiaux du café et de la banane, tirent sans cesse les prix d'achat Vers le bas.",C1
,"Oui, je suis reçue hier.",B1
,"Oui, je les reçue hier.",B1
,"Oui, je la reçue hier.",B1
,"Oui, je le reçue hier.",B1
,"Oui, je reçois reçue hier.",B1
,"Il y a l'eau qu'on consomme en pleine conscience, en la voyant couler et celle que lon consomme, voire que l'on gâche sans le savoir, elle s'appelle ""l'eau virtuelle""",B1
,"Il y a l'eau qu'on consomme en pleine conscience, en la voyant couler et celle que lon consomme, voire où l'on gâche sans le savoir, elle s'appelle ""l'eau virtuelle""",B1
,"Il y a l'eau qu'on consomme en pleine conscience, en la voyant couler et celle que lon consomme, voire si l'on gâche sans le savoir, elle s'appelle ""l'eau virtuelle""",B1
,"Il y a l'eau qu'on consomme en pleine conscience, en la voyant couler et celle que lon consomme, voire qui l'on gâche sans le savoir, elle s'appelle ""l'eau virtuelle""",B1
,"Il y a l'eau qu'on consomme en pleine conscience, en la voyant couler et celle que lon consomme, voire même l'on gâche sans le savoir, elle s'appelle ""l'eau virtuelle""",B1
,Ses propos ultra-monarchiques montrent les populations qu'on voulait plonger dans le sommeil et l'incurie.,C1
,Ses propos ultra-monarchiques disaient les populations qu'on voulait plonger dans le sommeil et l'incurie.,C1
,Ses propos ultra-monarchiques attirent les populations qu'on voulait plonger dans le sommeil et l'incurie.,C1
,Ses propos ultra-monarchiques rappellent les populations qu'on voulait plonger dans le sommeil et l'incurie.,C1
,Ses propos ultra-monarchiques dénoncent les populations qu'on voulait plonger dans le sommeil et l'incurie.,C1
,"Et voilà, on arrive, on veut faire du vélo en famille et on a les vacances.",B1
,"Alors voilà, on arrive, on veut faire du vélo en famille et on a les vacances.",B1
,"Nous voilà, on arrive, on veut faire du vélo en famille et on a les vacances.",B1
,"Donc voilà, on arrive, on veut faire du vélo en famille et on a les vacances.",B1
,"Mais voilà, on arrive, on veut faire du vélo en famille et on a les vacances.",B1
,Nous savions pertinemment qu'être aussi justes financièrement n'était pas normal.,B2
,Nous savions pertinemment qu'être aussi justes financièrement n'était jamais normal.,B2
,Nous savions pertinemment qu'être aussi justes financièrement n'était guère normal.,B2
,Nous savions pertinemment qu'être aussi justes financièrement n'était nullement normal.,B2
,Nous savions pertinemment qu'être aussi justes financièrement n'était point normal.,B2
,En le lisant vous comprendez mieux.,B1
,En le regardant vous comprendez mieux.,B1
,En le connaissant vous comprendez mieux.,B1
,En le voyant vous comprendez mieux.,B1
,En le pratiquant vous comprendez mieux.,B1
,"Il l'avait tenue si sévèrement enfermée, cloîtrée, ignorée et ignorante des choses humaines.",C1
,"Il l'avait tenue très sévèrement enfermée, cloîtrée, ignorée et ignorante des choses humaines.",C1
,"Il l'avait tenue aussi sévèrement enfermée, cloîtrée, ignorée et ignorante des choses humaines.",C1
,"Il l'avait tenue trop sévèrement enfermée, cloîtrée, ignorée et ignorante des choses humaines.",C1
,"Il l'avait tenue ainsi sévèrement enfermée, cloîtrée, ignorée et ignorante des choses humaines.",C1
,"Hier, en raison de violents orages, des villageois ont été privés d'électricité.",B2
,"Hier, en raison de violents orages, les villageois ont été privés d'électricité.",B2
,"Hier, en raison de violents orages, plusieurs villageois ont été privés d'électricité.",B2
,"Hier, en raison de violents orages, certains villageois ont été privés d'électricité.",B2
,"Hier, en raison de violents orages, quelques villageois ont été privés d'électricité.",B2
,"Là encore, la continuité: de tous les choix possibles, la tolérance constitue, quelle que soit l'année, la valeur ou qualité la plus souvent choisie par les enquêtes, commente le chargé de recherche à la Fondation nationale des sciences politiques.",B2
,"Là encore, la continuité: de tous les choix possibles, la tolérance constitue, quelle que soit l'année, la valeur ou qualité la plus souvent choisie par les enquêtes, commente le chargé de recherche à la Fondation européenne des sciences politiques.",B2
,"Là encore, la continuité: de tous les choix possibles, la tolérance constitue, quelle que soit l'année, la valeur ou qualité la plus souvent choisie par les enquêtes, commente le chargé de recherche à la Fondation royale des sciences politiques.",B2
,"Là encore, la continuité: de tous les choix possibles, la tolérance constitue, quelle que soit l'année, la valeur ou qualité la plus souvent choisie par les enquêtes, commente le chargé de recherche à la Fondation française des sciences politiques.",B2
,"Là encore, la continuité: de tous les choix possibles, la tolérance constitue, quelle que soit l'année, la valeur ou qualité la plus souvent choisie par les enquêtes, commente le chargé de recherche à la Fondation internationale des sciences politiques.",B2
,"Ils auraient voulu que ces vacances ne finissent jamais, mais ils rentrés des souvenirs plein la tête",B2
,"Ils auraient voulu que ces vacances ne finissent jamais, mais ils rentrés des images plein la tête",B2
,"Ils auraient voulu que ces vacances ne finissent jamais, mais ils rentrés des rêves plein la tête",B2
,"Ils auraient voulu que ces vacances ne finissent jamais, mais ils rentrés des idées plein la tête",B2
,"Ils auraient voulu que ces vacances ne finissent jamais, mais ils rentrés des projets plein la tête",B2
,"Serveur : bonsoir, madame, en quoi pouvez vous aider ?",A2
,"Serveur : bonsoir, madame, en quoi pourrais vous aider ?",A2
,"Serveur : bonsoir, madame, en quoi pourriez vous aider ?",A2
,"Serveur : bonsoir, madame, en quoi peux vous aider ?",A2
,"Serveur : bonsoir, madame, en quoi pourrait vous aider ?",A2
,"Ce réseau de lieux se déploie à échelle européenne, non sans rencontrer des barrières linguistiques (l'allemand) ou des frontières difficiles à franchir de la France).",C1
,"Ce réseau de lieux se déploie à dimension européenne, non sans rencontrer des barrières linguistiques (l'allemand) ou des frontières difficiles à franchir de la France).",C1
,"Ce réseau de lieux se déploie à vocation européenne, non sans rencontrer des barrières linguistiques (l'allemand) ou des frontières difficiles à franchir de la France).",C1
,"Ce réseau de lieux se déploie à l européenne, non sans rencontrer des barrières linguistiques (l'allemand) ou des frontières difficiles à franchir de la France).",C1
,"Ce réseau de lieux se déploie à dominante européenne, non sans rencontrer des barrières linguistiques (l'allemand) ou des frontières difficiles à franchir de la France).",C1
,"Dis donc, il fait beau en ce moment ! L'été n'est plus très loin.",B1
,"Dis donc, Il fait beau en ce moment ! L'été n'est plus très loin.",B1
,"Dis donc, ça fait beau en ce moment ! L'été n'est plus très loin.",B1
,"Dis donc, on fait beau en ce moment ! L'été n'est plus très loin.",B1
,"Dis donc, tout fait beau en ce moment ! L'été n'est plus très loin.",B1
,Son accent est si naturel que cela n'a posé aucun problème,B1
,Son accent est si naturel que cela n'a posé aucun souci,B1
,Son accent est si naturel que cela n'a posé aucun soucis,B1
,Son accent est si naturel que cela n'a posé aucun doute,B1
,Son accent est si naturel que cela n'a posé aucun probleme,B1
,"Depuis 2006, les particuliers français peuvent recycler des déchets d'équipements électriques et électroniques grâce à la reprise un pour un .",B2
,"Depuis 2006, les particuliers français peuvent recycler des déchets d'équipements électriques et électriques grâce à la reprise un pour un .",B2
,"Depuis 2006, les particuliers français peuvent recycler des déchets d'équipements électriques et informatiques grâce à la reprise un pour un .",B2
,"Depuis 2006, les particuliers français peuvent recycler des déchets d'équipements électriques et thermiques grâce à la reprise un pour un .",B2
,"Depuis 2006, les particuliers français peuvent recycler des déchets d'équipements électriques et téléphoniques grâce à la reprise un pour un .",B2
,"Souvent plus productif que les autres , il crée un effet fédérateur dans une équipe de travail où les petits problèmes courants sont relativisés .",B1
,"Souvent plus productif que les autres , il crée un effet fédérateur pour une équipe de travail où les petits problèmes courants sont relativisés .",B1
,"Souvent plus productif que les autres , il crée un effet fédérateur sur une équipe de travail où les petits problèmes courants sont relativisés .",B1
,"Souvent plus productif que les autres , il crée un effet fédérateur à une équipe de travail où les petits problèmes courants sont relativisés .",B1
,"Souvent plus productif que les autres , il crée un effet fédérateur avec une équipe de travail où les petits problèmes courants sont relativisés .",B1
,"C'est quelqu'un sur qui vous pouvez compter, vous pouvez vous fier à lui.",B1
,"C'est quelqu'un sur lequel vous pouvez compter, vous pouvez vous fier à lui.",B1
,"C'est quelqu'un sur laquelle vous pouvez compter, vous pouvez vous fier à lui.",B1
,"C'est quelqu'un sur quoi vous pouvez compter, vous pouvez vous fier à lui.",B1
,"C'est quelqu'un sur lesquels vous pouvez compter, vous pouvez vous fier à lui.",B1
,"Une petite marque au front, des cicatrices sur le corps et une démarche légèrement claudicante étaient les seules traces visibles de l'accident qu'elle avait subi un an et demi auparavant.",B2
,"Une petite marque au front, des cicatrices sur son corps et une démarche légèrement claudicante étaient les seules traces visibles de l'accident qu'elle avait subi un an et demi auparavant.",B2
,"Une petite marque au front, des cicatrices sur les corps et une démarche légèrement claudicante étaient les seules traces visibles de l'accident qu'elle avait subi un an et demi auparavant.",B2
,"Une petite marque au front, des cicatrices sur la corps et une démarche légèrement claudicante étaient les seules traces visibles de l'accident qu'elle avait subi un an et demi auparavant.",B2
,"Une petite marque au front, des cicatrices sur un corps et une démarche légèrement claudicante étaient les seules traces visibles de l'accident qu'elle avait subi un an et demi auparavant.",B2
,Cela peut être perçu comme étant très réducteur !,B2
,Cela pourrait être perçu comme étant très réducteur !,B2
,Cela doit être perçu comme étant très réducteur !,B2
,Cela devrait être perçu comme étant très réducteur !,B2
,Cela semble être perçu comme étant très réducteur !,B2
,"Ses soutiens la voient comme une militante acharnée de l'écologie, qui n'hésite pas à faire entendre sa voix.",C1
,"Ses soutiens la voient comme une militante acharnée de l'écologie, qui n'hésite pas a faire entendre sa voix.",C1
,"Ses soutiens la voient comme une militante acharnée de l'écologie, qui n'hésite pas de faire entendre sa voix.",C1
,"Ses soutiens la voient comme une militante acharnée de l'écologie, qui n'hésite pas pour faire entendre sa voix.",C1
,"Ses soutiens la voient comme une militante acharnée de l'écologie, qui n'hésite pas se faire entendre sa voix.",C1
,"Désormais, il concentra tous les pouvoirs entre ses mains",B2
,"Désormais, il concentra tout les pouvoirs entre ses mains",B2
,"Désormais, il concentra toutes les pouvoirs entre ses mains",B2
,"Désormais, il concentra entièrement les pouvoirs entre ses mains",B2
,"Désormais, il concentra pleinement les pouvoirs entre ses mains",B2
,"Deux drôles effroyables, mais très polis, me firent gracieusement place sur le divan de paille; et le café que je pris là était certainement meilleur que la décoction noire du plus célèbre café de Paris.",C1
,"Deux drôles effroyables, mais très polis, me firent gracieusement place sur le divan de paille; et le café que je pris là était certainement meilleur que la décoction noire du plus célèbre café à Paris.",C1
,"Deux drôles effroyables, mais très polis, me firent gracieusement place sur le divan de paille; et le café que je pris là était certainement meilleur que la décoction noire du plus célèbre café du Paris.",C1
,"Deux drôles effroyables, mais très polis, me firent gracieusement place sur le divan de paille; et le café que je pris là était certainement meilleur que la décoction noire du plus célèbre café au Paris.",C1
,"Deux drôles effroyables, mais très polis, me firent gracieusement place sur le divan de paille; et le café que je pris là était certainement meilleur que la décoction noire du plus célèbre café sur Paris.",C1
,La mission de l'école a changé.,A2
,La mission de l'école aura changé.,A2
,La mission de l'école avait changé.,A2
,La mission de l'école à changé.,A2
,La mission de l'école aurait changé.,A2
,Je t'aurais bien envoyé une photo mais nous n'avons pas pu,B1
,Je t'aurais bien envoyé une photo mais nous n'avons pas trouvé,B1
,Je t'aurais bien envoyé une photo mais nous n'avons pas ...,B1
,Je t'aurais bien envoyé une photo mais nous n'avons pas encore,B1
,Je t'aurais bien envoyé une photo mais nous n'avons pas réussi,B1
,"Allons, qui est celui qui veut ouvrir la liste ?",B1
,"Allons, qui est celui que veut ouvrir la liste ?",B1
,"Allons, qui est celui lequel veut ouvrir la liste ?",B1
,"Allons, qui est celui où veut ouvrir la liste ?",B1
,"Allons, qui est celui Qui veut ouvrir la liste ?",B1
,"Et en août, nous reviendrons peut-être quelques jours dans les montagnes.",B1
,"Et en août, nous serons peut-être quelques jours dans les montagnes.",B1
,"Et en août, nous partons peut-être quelques jours dans les montagnes.",B1
,"Et en août, nous passions peut-être quelques jours dans les montagnes.",B1
,"Et en août, nous ferons peut-être quelques jours dans les montagnes.",B1
,"Il n'a fallu que 12 ans, entre 1999 et 2011, pour que la population mondiale passe de 6 à 7 milliards d'habitants",B1
,"Il n'a fallu que 12 ans, entre 1999 et 2011, pour que la population mondiale passe de 6 à 7 millions d'habitants",B1
,"Il n'a fallu que 12 ans, entre 1999 et 2011, pour que la population mondiale passe de 6 à 7 milliard d'habitants",B1
,"Il n'a fallu que 12 ans, entre 1999 et 2011, pour que la population mondiale passe de 6 à 7 million d'habitants",B1
,"Il n'a fallu que 12 ans, entre 1999 et 2011, pour que la population mondiale passe de 6 à 7 générations d'habitants",B1
,"Yukihiro Kimura, inventeur du recyclage des couches-culottes en plastique Yonago, Japon.",B2
,"Yukihiro Kimura, inventeur du recyclage des couches-culottes en 1990, Yonago, Japon.",B2
,"Yukihiro Kimura, inventeur du recyclage des couches-culottes en céramique Yonago, Japon.",B2
,"Yukihiro Kimura, inventeur du recyclage des couches-culottes en 2010, Yonago, Japon.",B2
,"Yukihiro Kimura, inventeur du recyclage des couches-culottes en peluche Yonago, Japon.",B2
,"Bien-aimé, maudit soit cet orage qui me retint en mer, m'empêchant de venir à temps !",C1
,"Bien-aimé, maudit soit cet orage qui me retint la mer, m'empêchant de venir à temps !",C1
,"Bien-aimé, maudit soit cet orage qui me retint sur mer, m'empêchant de venir à temps !",C1
,"Bien-aimé, maudit soit cet orage qui me retint par mer, m'empêchant de venir à temps !",C1
,"Bien-aimé, maudit soit cet orage qui me retint à mer, m'empêchant de venir à temps !",C1
,"De délicieux petits beignets tendres et croustillants à la fois, une recette idéale pour voyager sous le soleil des tropiques",C1
,"De délicieux petits beignets tendres et croustillants à la fois, une recette idéale pou voyager sous le soleil des tropiques",C1
,"De délicieux petits beignets tendres et croustillants à la fois, une recette idéale à voyager sous le soleil des tropiques",C1
,"De délicieux petits beignets tendres et croustillants à la fois, une recette idéale de voyager sous le soleil des tropiques",C1
,"De délicieux petits beignets tendres et croustillants à la fois, une recette idéale : voyager sous le soleil des tropiques",C1
,"Lorsque j'aurai terminé mes études, je prendrai une année sabbatique.",B2
,"Lorsque j'aurai terminé ces études, je prendrai une année sabbatique.",B2
,"Lorsque j'aurai terminé ses études, je prendrai une année sabbatique.",B2
,"Lorsque j'aurai terminé les études, je prendrai une année sabbatique.",B2
,"Lorsque j'aurai terminé nos études, je prendrai une année sabbatique.",B2
,"Une crise survient à l'issue d'une période de quelques mois, pendant laquelle la pression - professionnelle, familiale ou existentielle - ne cesse de monter.",C1
,"Une crise intervient à l'issue d'une période de quelques mois, pendant laquelle la pression - professionnelle, familiale ou existentielle - ne cesse de monter.",C1
,"Une crise survenue à l'issue d'une période de quelques mois, pendant laquelle la pression - professionnelle, familiale ou existentielle - ne cesse de monter.",C1
,"Une crise apparaît à l'issue d'une période de quelques mois, pendant laquelle la pression - professionnelle, familiale ou existentielle - ne cesse de monter.",C1
,"Une crise naît à l'issue d'une période de quelques mois, pendant laquelle la pression - professionnelle, familiale ou existentielle - ne cesse de monter.",C1
,"Un graphe paysager représentant le réseau de prairie au niveau régional (zone englobant essentiellement les plateaux jurassiens du département du Doubs) avait déjà été réalisé dans une étude précédente, à partir d'une carte d'occupation du sol moins précise et dérivée d'une classification d'image satellitaire ; cette première étude avait permis de tester différents paramétrages du graphe, pour représenter avec le plus de validité l'""infrastructure prairiale"" telle qu'elle est perçue par les campagnols terrestres.",C1
,"Un graphe paysager représentant le réseau de prairie au niveau régional (zone englobant essentiellement les plateaux jurassiens du département du Doubs) avait déjà était réalisé dans une étude précédente, à partir d'une carte d'occupation du sol moins précise et dérivée d'une classification d'image satellitaire ; cette première étude avait permis de tester différents paramétrages du graphe, pour représenter avec le plus de validité l'""infrastructure prairiale"" telle qu'elle est perçue par les campagnols terrestres.",C1
,"Un graphe paysager représentant le réseau de prairie au niveau régional (zone englobant essentiellement les plateaux jurassiens du département du Doubs) avait déjà être réalisé dans une étude précédente, à partir d'une carte d'occupation du sol moins précise et dérivée d'une classification d'image satellitaire ; cette première étude avait permis de tester différents paramétrages du graphe, pour représenter avec le plus de validité l'""infrastructure prairiale"" telle qu'elle est perçue par les campagnols terrestres.",C1
,"Un graphe paysager représentant le réseau de prairie au niveau régional (zone englobant essentiellement les plateaux jurassiens du département du Doubs) avait déjà déjà réalisé dans une étude précédente, à partir d'une carte d'occupation du sol moins précise et dérivée d'une classification d'image satellitaire ; cette première étude avait permis de tester différents paramétrages du graphe, pour représenter avec le plus de validité l'""infrastructure prairiale"" telle qu'elle est perçue par les campagnols terrestres.",C1
,"Un graphe paysager représentant le réseau de prairie au niveau régional (zone englobant essentiellement les plateaux jurassiens du département du Doubs) avait déjà fut réalisé dans une étude précédente, à partir d'une carte d'occupation du sol moins précise et dérivée d'une classification d'image satellitaire ; cette première étude avait permis de tester différents paramétrages du graphe, pour représenter avec le plus de validité l'""infrastructure prairiale"" telle qu'elle est perçue par les campagnols terrestres.",C1
,Le portable permet aux enfants de garder un espace privé au sein de la vie familiale.,B2
,Le portable permet aux parents de garder un espace privé au sein de la vie familiale.,B2
,Le portable permet aux seniors de garder un espace privé au sein de la vie familiale.,B2
,Le portable permet aux professionnels de garder un espace privé au sein de la vie familiale.,B2
,Le portable permet aux utilisateurs de garder un espace privé au sein de la vie familiale.,B2
,"En Chine, la Fête des mères a lieu le 2e dimanche de mai.",B1
,"En Chine, la Fête de mères a lieu le 2e dimanche de mai.",B1
,"En Chine, la Fête aux mères a lieu le 2e dimanche de mai.",B1
,"En Chine, la Fête du mères a lieu le 2e dimanche de mai.",B1
,"En Chine, la Fête les mères a lieu le 2e dimanche de mai.",B1
,Le marché fut bientôt conclu.,B2
,Ce marché fut bientôt conclu.,B2
,le marché fut bientôt conclu.,B2
,Notre marché fut bientôt conclu.,B2
,Un marché fut bientôt conclu.,B2
,"L'inégalité entre pays riches et pauvres, ainsi qu'elle saute aux yeux au mitant du dernier siècle, au moment des décolonisations, est ni éternelle, ni inévitable.",C1
,"L'inégalité entre pays riches et pauvres, ainsi qu'elle saute aux yeux au mitant du dernier siècle, au moment des décolonisations, était ni éternelle, ni inévitable.",C1
,"L'inégalité entre pays riches et pauvres, ainsi qu'elle saute aux yeux au mitant du dernier siècle, au moment des décolonisations, fut ni éternelle, ni inévitable.",C1
,"L'inégalité entre pays riches et pauvres, ainsi qu'elle saute aux yeux au mitant du dernier siècle, au moment des décolonisations, semble ni éternelle, ni inévitable.",C1
,"L'inégalité entre pays riches et pauvres, ainsi qu'elle saute aux yeux au mitant du dernier siècle, au moment des décolonisations, sera ni éternelle, ni inévitable.",C1
,"Pendant sa courte période d'activité, le robot a travaillé d'arrache-pied.",B2
,"Pendant sa courte période d'activité, le robot est travaillé d'arrache-pied.",B2
,"Pendant sa courte période d'activité, le robot fut travaillé d'arrache-pied.",B2
,"Pendant sa courte période d'activité, le robot avait travaillé d'arrache-pied.",B2
,"Pendant sa courte période d'activité, le robot sera travaillé d'arrache-pied.",B2
,"""J'ai accepté la demande de Neera Tanden de retirer"" sa candidature, a annoncé Joe Johnson dans un communiqué.",B2
,"""J'ai accepté la demande de Neera Tanden de retirer"" sa candidature, a annoncé Joe Smith dans un communiqué.",B2
,"""J'ai accepté la demande de Neera Tanden de retirer"" sa candidature, a annoncé Joe Jackson dans un communiqué.",B2
,"""J'ai accepté la demande de Neera Tanden de retirer"" sa candidature, a annoncé Joe Hill dans un communiqué.",B2
,"""J'ai accepté la demande de Neera Tanden de retirer"" sa candidature, a annoncé Joe Campbell dans un communiqué.",B2
,"Hélas: c'est une interjection qui exprime la plainte, la souffrance, le regret.",B1
,"Hélas: c'est une interjection laquelle exprime la plainte, la souffrance, le regret.",B1
,"Hélas: c'est une interjection elle exprime la plainte, la souffrance, le regret.",B1
,"Hélas: c'est une interjection et exprime la plainte, la souffrance, le regret.",B1
,"Hélas: c'est une interjection où exprime la plainte, la souffrance, le regret.",B1
,"Au collège et au lycée, on pratique l'art de la conversation, celui de la complicité, des petites passions partagées dans un sentiment de légèreté et d'insouciance puisque rien n'est définitif.",B2
,"Au collège et au lycée, on pratique l'art de la conversation, celui de la complicité, des petites passions partagées dans un sentiment d légèreté et d'insouciance puisque rien n'est définitif.",B2
,"Au collège et au lycée, on pratique l'art de la conversation, celui de la complicité, des petites passions partagées dans un sentiment la légèreté et d'insouciance puisque rien n'est définitif.",B2
,"Au collège et au lycée, on pratique l'art de la conversation, celui de la complicité, des petites passions partagées dans un sentiment mêlant légèreté et d'insouciance puisque rien n'est définitif.",B2
,"Au collège et au lycée, on pratique l'art de la conversation, celui de la complicité, des petites passions partagées dans un sentiment sans légèreté et d'insouciance puisque rien n'est définitif.",B2
,La Chandeleur est une fête très ancienne.,A2
,La Chandeleur est une tradition très ancienne.,A2
,La Chandeleur est une coutume très ancienne.,A2
,La Chandeleur est une célébration très ancienne.,A2
,La Chandeleur est une cérémonie très ancienne.,A2
,L'école ne peut pas tout faire.,A2
,L'école ne peut plus tout faire.,A2
,L'école ne peut jamais tout faire.,A2
,L'école ne peut prétendre tout faire.,A2
,L'école ne peut malheureusement tout faire.,A2
,Pour clore cette monographie du café : citons-en un autre qui n'est guère fréquenté que par des matelots.,C1
,Pour clore cette monographie du café ; citons-en un autre qui n'est guère fréquenté que par des matelots.,C1
,Pour clore cette monographie du café colonial citons-en un autre qui n'est guère fréquenté que par des matelots.,C1
,Pour clore cette monographie du café parisien citons-en un autre qui n'est guère fréquenté que par des matelots.,C1
,Pour clore cette monographie du café café citons-en un autre qui n'est guère fréquenté que par des matelots.,C1
,Il n'est jamais retourné à Paris où il a passé une partie de son enfance.,B1
,Il n'est jamais retourné à Londres où il a passé une partie de son enfance.,B1
,Il n'est jamais retourné à Montréal où il a passé une partie de son enfance.,B1
,Il n'est jamais retourné à Berlin où il a passé une partie de son enfance.,B1
,Il n'est jamais retourné à Tokyo où il a passé une partie de son enfance.,B1
,"Mais il ne l'a pas encore reconnu, je crois.",A2
,"mais il ne l'a pas encore reconnu, je crois.",A2
,"Et il ne l'a pas encore reconnu, je crois.",A2
,"Apparemment il ne l'a pas encore reconnu, je crois.",A2
,"Malheureusement il ne l'a pas encore reconnu, je crois.",A2
,"S'il fait tenir dans trois cents pages dix ans d'une vie pour montrer quelle a été, au milieu de tous les êtres qui l'ont entourée, sa signification particulière et bien caractéristique, il devra savoir éliminer, parmi les menus événements innombrables et quotidiens, tous ceux qui lui sont inutiles, et mettre en lumière, d'une façon spéciale, tous ceux qui seraient demeurés inaperçus pour des observateurs peu clairvoyants et qui donnent au livre sa portée, sa valeur d'ensemble.",C1
,"S'il fait tenir dans trois cents pages dix ans d'une vie pour montrer quelle a été, au milieu de toutes les êtres qui l'ont entourée, sa signification particulière et bien caractéristique, il devra savoir éliminer, parmi les menus événements innombrables et quotidiens, tous ceux qui lui sont inutiles, et mettre en lumière, d'une façon spéciale, tous ceux qui seraient demeurés inaperçus pour des observateurs peu clairvoyants et qui donnent au livre sa portée, sa valeur d'ensemble.",C1
,"S'il fait tenir dans trois cents pages dix ans d'une vie pour montrer quelle a été, au milieu de tout les êtres qui l'ont entourée, sa signification particulière et bien caractéristique, il devra savoir éliminer, parmi les menus événements innombrables et quotidiens, tous ceux qui lui sont inutiles, et mettre en lumière, d'une façon spéciale, tous ceux qui seraient demeurés inaperçus pour des observateurs peu clairvoyants et qui donnent au livre sa portée, sa valeur d'ensemble.",C1
,"S'il fait tenir dans trois cents pages dix ans d'une vie pour montrer quelle a été, au milieu de ces les êtres qui l'ont entourée, sa signification particulière et bien caractéristique, il devra savoir éliminer, parmi les menus événements innombrables et quotidiens, tous ceux qui lui sont inutiles, et mettre en lumière, d'une façon spéciale, tous ceux qui seraient demeurés inaperçus pour des observateurs peu clairvoyants et qui donnent au livre sa portée, sa valeur d'ensemble.",C1
,"S'il fait tenir dans trois cents pages dix ans d'une vie pour montrer quelle a été, au milieu de TOUS les êtres qui l'ont entourée, sa signification particulière et bien caractéristique, il devra savoir éliminer, parmi les menus événements innombrables et quotidiens, tous ceux qui lui sont inutiles, et mettre en lumière, d'une façon spéciale, tous ceux qui seraient demeurés inaperçus pour des observateurs peu clairvoyants et qui donnent au livre sa portée, sa valeur d'ensemble.",C1
,Comme toujours un plaisir de vous écouter.,A2
,Toujours toujours un plaisir de vous écouter.,A2
,Voilà toujours un plaisir de vous écouter.,A2
,Voici toujours un plaisir de vous écouter.,A2
,Et toujours un plaisir de vous écouter.,A2
,Non réceptif,C1
,Le réceptif,C1
,Prix réceptif,C1
,non réceptif,C1
,Service réceptif,C1
,Il fait très froid ici,A2
,Il faisait très froid ici,A2
,Il fera très froid ici,A2
,Il est très froid ici,A2
,Il fais très froid ici,A2
,"Il n'est guère étonnant dès lors, que la bifurcation professionnelle et le déménagement prennent des allures de conversion identitaire .",C1
,"Il n'est guère surprenant dès lors, que la bifurcation professionnelle et le déménagement prennent des allures de conversion identitaire .",C1
,"Il n'est guère rare dès lors, que la bifurcation professionnelle et le déménagement prennent des allures de conversion identitaire .",C1
,"Il n'est guère exclu dès lors, que la bifurcation professionnelle et le déménagement prennent des allures de conversion identitaire .",C1
,"Il n'est guère question dès lors, que la bifurcation professionnelle et le déménagement prennent des allures de conversion identitaire .",C1
,"Chaque fin de semaine, ils partaient ensemble en randonnée dans les Alpes.",C1
,"Chaque fin de semaine, elles partaient ensemble en randonnée dans les Alpes.",C1
,"Chaque fin de semaine, nous partaient ensemble en randonnée dans les Alpes.",C1
